titulo,empresa,ubicacion,contract_type,contract_time,descripcion,category,url,id,fecha,descripcion_final,es_truncada
Data Analyst,Perk,Barcelona,,,"About Us Perk (formerly TravelPerk) is the intelligent platform for travel and spend management. Built to tackle the time-consuming, manual work that gets in the way of real work, our tools automate everything from travel bookings to expenses, invoice processing, and more. By eliminating this shadow work that wastes hours, erodes morale, and saps innovation, we’re on a mission to power real work, with real impact. We’re trusted by more than 10,000 companies worldwide, including Wise, On Running…",Unknown,https://www.adzuna.es/details/5655420542?utm_medium=api&utm_source=9361dc98,5655420542,2026-03-05T22:17:29Z,"About Us Perk (formerly TravelPerk) is the intelligent platform for travel and spend management. Built to tackle the time-consuming, manual work that gets in the way of real work, our tools automate everything from travel bookings to expenses, invoice processing, and more. By eliminating this shadow work that wastes hours, erodes morale, and saps innovation, we’re on a mission to power real work, with real impact. We’re trusted by more than 10,000 companies worldwide, including Wise, On Running, Breitling, and Fabletics, and we’re tackling the 7 hours of lost productivity per employee each week, a $1.7 trillion problem. Founded in 2015, Perk has grown into a global company of more than 1,800 people across 12 offices globally, with headquarters in London and Boston. We combine innovation, control, and simplicity to transform how businesses work and how people feel at work. At Perk, we’re driven by our values, like being an owner, delivering a 7-star experience, and working as one team. We value curiosity, purpose, and mindset, not just knowledge, to unlock the power in your potential. Our talent team brings together leading minds from the travel and SaaS industries, representing over 70 countries. If you’re excited about having a real impact and shaping how millions of people experience work, we’d love you on the team. Visit www.perk.com to learn more. Data Analyst - Job Description We are looking for a talented Data Analyst to join our team. You will be leveraging data to generate impactful insights for strategic purposes. This is a pivotal position to bring the business to the next level, you will support one of our business domain teams using analytics to drive better decisions at Perk. What you will do: Work with other Data Analysts, Analytics Engineers, Data Scientists and Engineers in our team to generate advanced analysis that answers key business questions and unlocks opportunities. Explore data from different sources, turning it into information, information into insight and insight into decisions Design and develop metrics, dashboards, experiments and analyses to track and assess the impact of new initiatives and features. Develop data frameworks and products to drive insights and behavioural analysis. What you need: 2+ years of relevant experience interpreting data in data analytics or data science role, including relevant tools, techniques and technology Excellent communication skills, both written and spoken, in English You will need to prove the following: You are a Master using SQL for data querying, transformation and modelling - experience with dbt is a strong plus. Experience with statistical concepts and packages (Python / R) Experience with data visualisation and BI tools (Looker) Data storytelling and stakeholder management experience The desire to work in an international environment, with minimal direction, alongside highly engaged individuals. How We Work At Perk, we take an IRL-first approach to work, where our team works together in-person 3 days a week. As such, this role requires you to be based within commuting distance of our hubs. We fundamentally believe in the value of meeting in real life to improve connectivity, productivity, creativity and ultimately making us a great place to work. For certain roles, we can help with relocation from anywhere in the world, English is the official language at the office. Please submit your resume in English if you choose to apply. Do not forget to submit an updated portfolio and/or resume. Perk is a global company with a diverse customer base, and we want to make sure the people behind our product reflect that. We’re an equal opportunity employer, which means you’re welcome at Perk regardless of how you look, where you’re from, or anything else that makes you, well, you. Protect Yourself from Recruitment Scams All official communication from Perk will always come from email addresses ending in @perk.com or @externalperk.com, our verified social media channels, or recruiters listed on our official LinkedIn page. We will never ask you to pay for equipment, training, or fees, request sensitive personal information such as bank details early in the process, or communicate through unofficial apps like WhatsApp, Telegram, or Signal. If you receive a message claiming to be from Perk that seems suspicious, please do not respond. Forward it to security [at] perk .com, and we will confirm whether it is legitimate.",False
Data Analyst,Veepee,Barcelona,,,"Pioneer of online flash sales since 2001 and key player in European e-commerce, Veepee collaborates with over 7,000 brands to offer highly discounted products available for a limited time. Operating across various sectors, including fashion, home, wine, travel or beauty Veepee achieved a turnover of 3.3 billion euros incl. VAT in 2024 and employs 5,000 staff members across 10 countries. As a Data Analyst, you will join our Central Data Organization, which is directly in contact with the differe…",Unknown,https://www.adzuna.es/details/5590818342?utm_medium=api&utm_source=9361dc98,5590818342,2026-01-18T22:18:49Z,"Pioneer of online flash sales since 2001 and key player in European e-commerce, Veepee collaborates with over 7,000 brands to offer highly discounted products available for a limited time. Operating across various sectors, including fashion, home, wine, travel or beauty... Veepee achieved a turnover of 3.3 billion euros incl. VAT in 2024 and employs 5,000 staff members across 10 countries. As a Data Analyst, you will join our Central Data Organization, which is directly in contact with the different departments of the company: marketing, sourcing, product teams and much more. To achieve your goals, you will also work closely with the rest of the Data team, particularly Data Governance and Data Science. Your mission will be to be a partner in decision-making by performing advanced analysis and initiating analytics projects. The kind of person we are looking for: - Analytical, passionate about numbers, organized and highly detail-oriented- Curious and proactive- Strong team spirit and enthusiasm to share and learn best practices with co-workers.Responsibilities: Conduct advanced analysis by applying analytical and statistical techniques to derive insights and support in the decision making(e.g. exploratory analysis, correlation studies, clustering, scoring and predictive models) Build and automate data pipelines to enable faster and easier analysis Design, build, and maintain dashboards to support business in data-driven decision making Define, monitor, and analyze A/B test in close collaboration with business stakeholders Communicate and share results with all kinds of stakeholders. Requirements: Master degree in Statistics, Data, Economics At least 4 years of experience in a similar job Fluent in English Strong proficiency with SQL Interest for technologies like DBT, AI Solid knowledge of statistics and analytical modeling Skills in data visualisation and dashboard creation Bonus: some experience with Python, or more generally programming; ✅ BENEFITS Variable bonusDynamic and creative environment within international teamsAccess to many self-learning courses on our e-learning platformParticipation in meetups and conferences locally and internationallyFlexible Office with up to 2 days at home. ⚙️ RECRUITMENT PROCESS 1️⃣ 30-minute HR Screen with a Veepeeᵀᵉᶜʰ Recruiter2️⃣ Technical exchange3️⃣ Manager Interview COMPANY For more information about our ecosystem : https://careers.veepee.com/en/home-page-en/ ❓ WHO WE ARE Veepeeᵀᵉᶜʰ is a tech community of 500 collaborators who play a key role in Veepee’s innovative strategy. From Warsaw to Sevilla, through Brussels, Amsterdam, Paris, Lyon, Nantes, Nice, Barcelona, Madrid and Lausanne all our projects are developed in an agile environment with a wide skills variety where you’ll be sure to find your place, no matter the technology you work with. If you love to try things why don’t you jump on this new adventure? Need more info > https://careers.veepee.com/en/ Vente-privee.com processes the collected data to handle the recruitment process, and to evaluate your ability to carry out the job offered and your professional skills. You can learn more about our use of your data and your rights by reading our recruiting privacy policy.We may use artificial intelligence (AI) tools to support parts of the hiring process, such as reviewing applications, analyzing resumes, or assessing responses. These tools assist our recruitment team but do not replace human judgment. Final hiring decisions are ultimately made by humans. If you would like more information about how your data is processed, please contact us.",False
Data Analyst,Propelling Tech,Barcelona,,,"As a Data Analyst , you will be part of a highly skilled team working on one of our most exciting and challenging projects. You’ll engage with multiple customer stakeholders to gather business requirements and contribute to the development of a cutting-edge Data Lakehouse in a disruptive, cloud-based environment. Leveraging AI-powered tools, you will play a key role in optimizing data engineering pipelines and delivering impactful analytics solutions. At Propelling Tech, we thrive on innovation…",Unknown,https://www.adzuna.es/details/5584544401?utm_medium=api&utm_source=9361dc98,5584544401,2026-01-14T20:09:21Z,"As a Data Analyst , you will be part of a highly skilled team working on one of our most exciting and challenging projects. You’ll engage with multiple customer stakeholders to gather business requirements and contribute to the development of a cutting-edge Data Lakehouse in a disruptive, cloud-based environment. Leveraging AI-powered tools, you will play a key role in optimizing data engineering pipelines and delivering impactful analytics solutions. At Propelling Tech, we thrive on innovation, using the latest cloud and AI advancements to redefine how businesses harness data. If you’re passionate about data transformation, cloud engineering, AI-driven solutions and Agentic AI, this is your opportunity to make a real impact. Key Responsibilities: ✅ Requirement Gathering & Business Engagement Participate in business meetings to understand stakeholder needs and translate them into data solutions. Acquire deep business knowledge to ensure analytics solutions deliver measurable impact and drive informed decision-making. ✅ Data Modeling & Engineering Design scalable and efficient data models aligned with business objectives and best practices. Develop and optimize data engineering pipelines, leveraging AI tools to enhance productivity and data quality. ✅ Descriptive & Predictive Analytics Develop data-driven insights and advanced analytics solutions to support business decisions. Build and maintain dashboards and visualizations that make insights clear and actionable. Create predictive models to identify trends, forecast outcomes, and optimize operations. Ensure analytics solutions are scalable, interpretable, and aligned with business needs. ✅ Agentic AI & Automation Participate in workshops and stakeholder meetings to identify opportunities for Agentic AI use cases. Design and implement AI-boosted workflows that combine automation, reasoning, and human feedback loops. Deploy AI agents to streamline and automate business processes, maximizing efficiency and value creation. Collaborate with cross-functional teams to integrate these solutions into daily operations, ensuring adoption and measurable impact. ‍ Requirements: Bachelor’s degree in Computer Science, Engineering, or a related field. Strong communication and collaboration skills , with the ability to engage effectively with diverse stakeholders. Analytical and problem-solving mindset , capable of addressing complex data challenges. At least 6 months of demonstrable experience in data&analytics projects using cloud technologies. Fluent in both Spanish & English , enabling seamless interaction with international teams. Preferred Qualifications: Master’s degree in Computer Science, Data & Analytics, or a related field. Experience with DevOps methodologies, including CI/CD pipelines. Practical knowledge of Generative AI tools to automate tasks and boost productivity, with strong prompting skills. Your benefits at Propelling Tech: At Propelling Tech, we believe great people do their best work when they feel supported, challenged, and valued. That’s why we offer a benefits package designed to grow with you: Hybrid work model – Enjoy flexibility by combining remote work with in-office collaboration. Private health insurance – Your well-being comes first. Mentoring & professional growth – You’ll receive continuous support from our management and leadership team to help you achieve both your professional and personal goals. Flexible compensation – Access to benefits such as meal vouchers and transportation cards. Team building & social events – Afterworks, team gatherings, and company events to connect, share, and grow together. ℹ️ Why Join Propelling Tech? At Propelling Tech, innovation is at our core. We foster a collaborative culture that values creativity, experimentation, and forward-thinking. Our mission is to push the boundaries of data and AI—transforming industries and delivering real business impact. ✅ Work on groundbreaking projects in Data & AI. ✅ Collaborate with international clients and global stakeholders. ✅ Leverage cutting-edge AI tools and methodologies to boost efficiency and innovation. ✅ Be part of a dynamic, supportive team that values growth, learning, and curiosity. Join us to shape the future of data-driven innovation and intelligent automation!",False
Data Analyst,PrimeIT,Barcelona,,,"Qué buscamos? A partir de 3 años de experiencia realizando funciones de analista de datos Capacidad analítica y manejo en modelos de datos Experiencia en SQL, Python y gestión de Big Data Experiencia en herramientas de visualización de datos: Tableau, PowerBI etc. Nivel alto de inglés ¡¡Y lo más importante de todo que realmente estés motivadx para un cambio ¿Qué ofrecemos? Podemos asegurarte que contamos con el mejor equipo de todo el sector. Desde el proceso de selección, tu incorporación y ha…",Unknown,https://www.adzuna.es/details/5304781614?utm_medium=api&utm_source=9361dc98,5304781614,2025-07-16T00:10:07Z,"Qué buscamos?  A partir de 3 años de experiencia realizando funciones de analista de datos Capacidad analítica y manejo en modelos de datos Experiencia en SQL, Python y gestión de Big Data Experiencia en herramientas de visualización de datos: Tableau, PowerBI etc. Nivel alto de inglés ¡¡Y lo más importante de todo que realmente estés motivadx para un cambio!!   ¿Qué ofrecemos?  Podemos asegurarte que contamos con el mejor equipo de todo el sector. Desde el proceso de selección, tu incorporación y hasta nuestro desarrollo profesional te ofrecemos un acompañamiento y un seguimiento personalizado en todo momento. Y a todo esto súmale transparencia total en todos los pasos. Pinta bien, ¿verdad? Tenemos la seguridad de que ya sabes qué es lo que muchas empresas te ofrecen y por supuesto estamos a la altura: · Vas a contar con un plan de carrera, crecimiento, proyección y desarrollo profesional personalizado · Tendrás acceso a formación continua para que puedas estar al día. · Podrás participar en proyectos nacionales e internacionalescon opción a movilidad. · No todo va a ser trabajar, por eso disfrutar de la tarjeta restaurante y seguro médico nos parece esencial.",False
Data Analyst Jr,Solicitud de empleo para Data Analyst Jr en DDB Spain,Barcelona,,,"Perfil Si te apasionan los datos, quieres aprender en un entorno creativo y buscas dar tus primeros pasos en el mundo de la analítica aplicada al marketing y la automoción, este es tu sitio. En DDB Barcelona buscamos un/a Data Analyst Junior con ganas de aprender, crecer y desarrollarse en un entorno dinámico y creativo. Te incorporarás a una agencia de publicidad con un cliente líder del sector automoción, trabajando codo con codo con equipos de estrategia, marketing digital y tecnología, y pa…",Unknown,https://www.adzuna.es/details/5556867176?utm_medium=api&utm_source=9361dc98,5556867176,2025-12-26T20:51:02Z,"Perfil Si te apasionan los datos, quieres aprender en un entorno creativo y buscas dar tus primeros pasos en el mundo de la analítica aplicada al marketing y la automoción, este es tu sitio. En DDB Barcelona buscamos un/a Data Analyst Junior con ganas de aprender, crecer y desarrollarse en un entorno dinámico y creativo. Te incorporarás a una agencia de publicidad con un cliente líder del sector automoción, trabajando codo con codo con equipos de estrategia, marketing digital y tecnología, y participando en proyectos reales con impacto directo en negocio. Tu misión será dar soporte al análisis y la interpretación de datos digitales, ayudando a transformar la información en insights accionables que impulsen la toma de decisiones estratégicas del cliente. Responsabilidades Análisis de datos de performance de la web, campañas digitales...etc. Elaboración de informes y dashboards de seguimiento de KPIs. Apoyo en la interpretación de resultados y detección de insights accionables. Colaboración con equipos de cuentas, estrategia y tecnología para responder a necesidades analíticas del cliente. Soporte en la automatización de reportes y procesos de análisis. Aprendizaje progresivo de herramientas avanzadas de analítica y BI. Requisitos Conocimientos de Excel y Power Point Familiaridad con herramientas de analítica digital (Google Analytics, Adobe Analytics). Capacidad analítica, atención al detalle y mentalidad orientada a negocio. Ganas de aprender, actitud proactiva y curiosidad por los datos. Interés por el sector automoción y el entorno digital. Se valorará positivamente Formación en Business Intelligence y/o Marketing Digital. Experiencia académica o prácticas en análisis de datos, marketing digital o consultoría. Buenas habilidades de comunicación para explicar datos de forma clara y sencilla a cliente Todas las candidaturas serán consideradas para el empleo, independientemente de su raza, orientación sexual o edad.",False
Senior Data Analyst,Smadex SLU,Barcelona,,,"Smadex is a leading advertising technology company founded in Barcelona in 2011 and sold to American-based and stock-listed Entravision in 2018 (NYSE::EVC). We are a fully transparent platform built with top technology, countless programmatic management features and powerful machine learning algorithms to help advertisers grow their business at scale. We are currently considered one of the top mobile ad-tech companies in the world. We are looking for a Senior Data Analyst to work closely with t…",Unknown,https://www.adzuna.es/details/5511391610?utm_medium=api&utm_source=9361dc98,5511391610,2025-11-24T18:38:14Z,"Smadex is a leading advertising technology company founded in Barcelona in 2011 and sold to American-based and stock-listed Entravision in 2018 (NYSE::EVC). We are a fully transparent platform built with top technology, countless programmatic management features and powerful machine learning algorithms to help advertisers grow their business at scale. We are currently considered one of the top mobile ad-tech companies in the world. We are looking for a Senior Data Analyst to work closely with t…",True
Senior Data Analyst,Zynga,Barcelona,,,"Level Up Your Career with Zynga! At Zynga, we bring people together through the power of play. As a global leader in interactive entertainment and a proud label of Take-Two Interactive, our games have been downloaded over 6 billion times—connecting players in 175 countries through fun, strategy, and a little friendly competition. From thrilling casino spins to epic strategy battles, mind-bending puzzles, and social word challenges, our diverse game portfolio has something for everyone. Fan-favo…",Unknown,https://www.adzuna.es/details/5655182942?utm_medium=api&utm_source=9361dc98,5655182942,2026-03-05T20:55:19Z,"Level Up Your Career with Zynga! At Zynga, we bring people together through the power of play. As a global leader in interactive entertainment and a proud label of Take-Two Interactive, our games have been downloaded over 6 billion times—connecting players in 175 countries through fun, strategy, and a little friendly competition. From thrilling casino spins to epic strategy battles, mind-bending puzzles, and social word challenges, our diverse game portfolio has something for everyone. Fan-favo…",True
Product Data Analyst,SCRM,Barcelona,,,"Product Data Analyst – Job Description SCRM – LIDL Digital Hub About the role We are looking for a Product Data Analyst who will share our passion for excellence and continuous challenge. We are seeking a driven and detail-oriented Product Data Analyst to join our agile team. This key role will be centered around a specific product and will require an individual who is confident in making data-driven decisions autonomously, with the backing of a knowledgeable and collaborative team. This role w…","Trabajos en marketing, publicidad y relaciones públicas",https://www.adzuna.es/details/5527988113?utm_medium=api&utm_source=9361dc98,5527988113,2025-12-04T19:53:39Z,"Product Data Analyst – Job Description SCRM – LIDL Digital Hub About the role We are looking for a Product Data Analyst who will share our passion for excellence and continuous challenge. We are seeking a driven and detail-oriented Product Data Analyst to join our agile team.  This key role will be centered around a specific product and will require an individual who is confident in making data-driven decisions autonomously, with the backing of a knowledgeable and collaborative team. This role will involve a balance of in-depth data analysis, data quality assurance, cross-functional collaboration, and business-oriented approach, all in service of our mission to continuously improve our products. We seek individuals who are meticulous, capable problem-solvers and possess a strong aptitude for data analysis. If you are excited by the prospect of uncovering trends in large datasets and translating data-driven insights into actionable strategies, we would be delighted to hear from you. Ready to be part of the challenge? In this Role, you’ll get to Build dashboards, reports, and visualizations. Define success metrics, design experiments, and evaluate feature performance. Translate complex datasets into actionable insights and strategic recommendations. Analyze user behavior and product usage data to identify trends, pain points, and growth opportunities. Conduct deep-dive analyses to support product launches, A/B tests, and user experience improvements. Act as a data referent for a designated product within an agile squad, leading all data-related activities and decisions. Ensure the quality and consistency of product-related datasets within our data ecosystem, identifying areas for continual improvement. Champion a culture of data-informed decision-making within the squad and the wider organization, educating team members on the benefits of a data-focused approach. Develop, implement, and manage efficient data pipelines to support data extraction and analysis, enhancing the quality of insights for both product development and customer experience. Required Skills Experience with Databricks, Snowflake and Big Query. Experience with orchestration tools such as Airflow and DBT. Familiarity with Git for version control and CI/CD operations. Previous experience in a Cloud environment, preferably Azure. Knowledge of SQL and Python for data extraction and manipulation. A solid understanding of data structures and data manipulation methodologies. Experience with A/B testing, experimentation, and product analytics frameworks. Previous experience working in Mobile App products with Firebase as tracking tool. Practical experience using Jira, Confluence, and other Atlassian tools in agile development. Familiarity with data management tools and their application to both structured and unstructured data. Excellent collaboration and communication skills, with a demonstrated ability to work effectively in a multidisciplinary agile team. Our Stack ✅ PowerBI as dashboarding tool. Visual Studio / PyCharm for code development. Airflow and DBT for data orchestration and transformation. Snowflake and SQL for structured data storage and querying. Azure DevOps for version control and development operations. Databricks with PySpark for large-scale data processing and analytics. JIRA and Confluence for knowledge management and team collaboration. About us Who we are SCRM was created in 2015 with a vision of the future that foresaw “business and technology forever remaining intertwined”, and a steadfast mission to guide traditional businesses towards digital evolution through their clients, data, commercial strategies and omnichannel communication. Specialising in digital strategy, automation and real-time offer and content customisation, SCRM owes its success and efficiency to the use of cloud computing and the development of data platforms which rely on artificial intelligence for automatic decision-making in largescale consumer and retail markets. SCRM Lidl International Hub - Three years later, Lidl has absorbed the company and turned it into their international hub of digitalisation and customer intelligence. Amongst our missions as Lidl’s International Hub, we would highlight the following: The conceptualisation and development of Lidl Plus, a Lidl international relational programme, and its benefit plan, which will offer discounts, exclusive services, agreements with third-party entities and financial services as its fundamental features; The creation of a cloud-based international platform for big data; The development of an international marketing automation platform; The conceptualisation, development and management of business intelligence platforms; The creation of an omnichannel payment platform; The development of advanced analytics and machine learning platforms favouring customer recommendation, foresight and analysis systems; The creation and implementation of an omnichannel, single sign-on strategy to generate business opportunities amongst the group’s diverse range of commercial platforms and services. SCRM is currently part of Schwarz Digits - Schwarz Digits is the IT and digital division of Schwarz Group. It offers compelling digital products and services that meet Germany's high data protection standards. Schwarz Digits thus guarantees the greatest possible digital sovereignty. With this claim, Schwarz Digits provides the IT infrastructure and solutions for the extensive ecosystem of the companies of Schwarz Group and develops it further for the future. Schwarz Digits creates optimal conditions for the development of trend-setting innovations for end customers, companies and public sector organizations. Our Mission & Vision Our Vision as SCRM is to digitalize the Schwarz Group. SCRM provide digital tools to all Schwarz businesses that enables them to understand and connect with the customer to boost their revenues. Values ⭐️ Do you want to know more about our Culture? We are Family: Yes, we are colleagues, but we like to have fun while working. As a real family, we suffer in hard times and celebrate together in good times, as equals and with respect. In fact, we like better the Spanish word Colegas, which includes a sense of friendship. Passion by Design: Passion is at the very heart of everything we do. Over at HQ, they say this is a because of the sunny Barcelona and our Latin vibes. The reality… it's because we love what we do. Innovation as a Service: We don’t deliver technology; we deliver creation & transformation. Challenging the status quo is what inspire us because we want to lead the next generation of grocery business. Make it happen: Every day is an opportunity to make a difference. Do something good today, improve it tomorrow and don’t stop until it’s awesome. Think Big: Don’t let what is already done draw the boundaries of what’s coming next, this is the only way to go beyond what it is expected. Perks of being part of our team An awesome team Competitive salary Social benefits plan: a 225€ monthly allowance for ticket restaurant , transportor kindergarten Health & Accident insurance Referral bonus Hybrid remote-office work 24 days of holidays per year Flexible schedule ⏰ and no dress code! Language lessons: German, English & Spanish‍ Possibility intensive timetable in July & August Continuous learning and development programs Work in one of the top 10 IT hubs in BCN located in Plaza Catalunya Filtered water, biscuits, fresh fruit, wide selection of teas and coffee (Nespresso, what else?)☕️ 300€ Wellbeing voucher: To do your favorite sport ‍♂️, Dental Medical treatment , Optical care (Purchase of prescription glasses or contact lenses) , psychological support / Mental health therapy sessions ‍♂️ and Hearing aids Join the challenge! SCRM provides equal employment opportunities to any job applicant or employee and confirms that it is committed to ensuring that there shall be no direct or indirect discrimination against, or harassment of, job applicants or employees on grounds of race, creed, colour, ethnic origin, nationality, gender, gender reassignment or transsexualism, religious or other similar beliefs, age, marital or family status, sexual orientation, or disability. SCRM recruits, hires, promotes, transfers, takes disciplinary action, and makes all personnel decisions, including those related to compensation and benefits, in a non-discriminatory manner and in accordance with applicable laws. We hereby inform you that SOCIAL BIGDATA COMUNICACIÓN, S.L.U. (hereinafter “SCRM” or “we”) located at calle Bergara 13, 4ª, 08002 Barcelona, Spain, with telephone number +34 937076017 is the data controller responsible for protecting personal information you provide to us in your cv directly within the recruitment process or which we may receive from job and recruiting sites and/or headhunters. Moreover, SCRM will process any additional data that may be submitted or updated during the recruitment process. Your personal data is absolutely essential to participate. We do not collect any special category data. Please kindly do not provide us with such data. SCRM process your personal data based on your consent and to manage, develop and follow up on the recruitment processes that suits your profile. Your personal data will not be transferred to third parties unless it is required by law. However, we may communicate your personal data to the suppliers of services which we may contract, and which have the status of data processor. Your personal data will be kept until your consent is withdrawn and in any case for a maximum period of one year from the finalization of the recruitment process. You can exercise your rights of access, rectification, cancellation, opposition, restricted processing and data portability with regard to your data at any time. To this effect you may contact the Data Protection Officer appointed by SCRM by sending a letter to the abovementioned postal address or per email to: dataprotection@scrm.lidl. Additionally, you have the right to file a complaint to the Spanish Data Protection Agency if you consider that any of your rights have been infringed. You can obtain a full version of our Privacy Policy here.",False
"Internship, Data Analyst","UL, LLC",Barcelona,,,"We are looking for a Data Analyst Intern to join our Market Intelligence team at UL Solutions. This role is an excellent opportunity for a motivated and analytical profile who wants to gain hands-on experience working with real business data, global stakeholders, and data-driven decision-making in a multinational environment. As part of the team, you will support the analysis of market performance and business KPIs, helping transform data into meaningful insights that drive strategic and operat…",Unknown,https://www.adzuna.es/details/5625658758?utm_medium=api&utm_source=9361dc98,5625658758,2026-02-12T05:02:31Z,"We are looking for a Data Analyst Intern to join our Market Intelligence team at UL Solutions. This role is an excellent opportunity for a motivated and analytical profile who wants to gain hands-on experience working with real business data, global stakeholders, and data-driven decision-making in a multinational environment. As part of the team, you will support the analysis of market performance and business KPIs, helping transform data into meaningful insights that drive strategic and operational decisions across the organization. + Extract, clean, and transform data from multiple data sources to support analysis and reporting. + Ensure data accuracy, consistency, and integrity across all datasets, reports, and dashboards. + Develop and maintain interactive dashboards and reports in Power BI to track business performance, KPIs, and key market indicators. + Monitor UL Solutions' market performance, identifying trends, deviations, and opportunities across markets and regions. + Analyze data and generate actionable business insights to support strategic and operational decision-making. + Translate complex analyses into clear, concise, and valuable insights tailored to different stakeholders. + Identify and implement process improvements and automation opportunities in data extraction, reporting, and analysis workflows. + Collaborate with global Marketing, Sales, and Operations teams to understand business needs and deliver relevant analytics solutions. + Currently pursuing or recently completed a degree or master in Business, Statistics, Mathematics, Data Analytics, or a related field. + Strong analytical mindset with interest in data analysis, business intelligence, and market analysis. + Knowledge of data analysis and visualization tools such as Excel, Power BI, Python, or similar. + Proactive, results-oriented, and eager to learn and grow in a data-driven environment. + Good communication skills and ability to work with cross-functional, international teams. + Fluent in English (written and spoken). You will get + Hands-on experience in a global data team with real business impact. + Exposure to international stakeholders and decision-making processes. + Opportunity to develop strong skills in data analysis (Python, Excel, etc.), data visualization (Power BI), and business storytelling. + A collaborative and learning-oriented environment within a leading global company. A global leader in applied safety science, UL Solutions (NYSE: ULS) transforms safety, security and sustainability challenges into opportunities for customers in more than 110 countries. UL Solutions delivers testing, inspection and certification services, together with software products and advisory offerings, that support our customers' product innovation and business growth. The UL Mark serves as a recognized symbol of trust in our customers' products and reflects an unwavering commitment to advancing our safety mission. We help our customers innovate, launch new products and services, navigate global markets and complex supply chains, and grow sustainably and responsibly into the future. Our science is your advantage. UL LLC has been and will continue to be an equal opportunity employer. To assure full implementation of this equal employment policy, we will take steps to assure that: Persons are recruited, hired, assigned and promoted without regard to race, color, age, sex or gender, sexual orientation, gender identity, gender expression, transgender status, religion, creed, national origin, ethnicity, citizenship, ancestry, disability, genetic information, military or veteran status, pregnancy, marital or familial status, or any other protected category under applicable law.",False
Senior Data Analyst,Blacklane,Barcelona,,,"As a Senior Data Analyst at Blacklane, you will be at the forefront of our data-driven initiatives, transforming complex datasets into actionable insights that drive business decisions. Your role will involve developing dashboards, reports, and visualizations, collaborating with cross-functional teams to understand and meet their data needs, and conducting advanced statistical analyses. You will ensure data integrity and accuracy, communicate findings effectively, and contribute to the strategi…",Unknown,https://www.adzuna.es/details/5594649089?utm_medium=api&utm_source=9361dc98,5594649089,2026-01-21T21:43:16Z,"As a Senior Data Analyst (Full Stack) at Blacklane, you will play a pivotal role in driving our data-led strategies, turning complex data into meaningful insights that shape business decisions. You will design and maintain dashboards, reports, and visualizations, partner with cross-functional teams to address their data needs, and perform advanced analyses. Your commitment to data quality and accuracy will be essential, as will your ability to clearly communicate findings and help steer the strategic direction of our data division within the engineering department. This role offers continuous learning, flexible work options, and the chance to thrive in a diverse, inclusive environment. YOUR CHALLENGE: Insights – Analyze complex datasets to identify trends, patterns, and actionable insights. Analysis – Perform advanced statistical analyses and predictive modeling to inform strategic decisions. Dashboards – Design, build, and maintain dashboards, reports, and data visualizations to monitor key metrics. Data Modeling – Take ownership of our data transformation layer, applying data modeling techniques (using dbt) to convert raw data into valuable analytical assets. Collaboration – Partner with cross-functional teams to understand business objectives and translate them into clear data requirements. Quality Mindset – Uphold data integrity and accuracy through thorough validation and rigorous quality checks. Business – Build deep expertise in specific business domains (such as Product, Marketing, Operations, or Sales) to serve as a trusted advisor to stakeholders. Communication – Clearly communicate findings and recommendations to stakeholders at all levels. ABOUT YOU: Deep analytics experience: You have senior level experience (4+ years) in data analytics, with expert-level proficiency in SQL and dbt. Data modeling and creating insights are your passion. Proficiency in data visualization tools (e.g., Tableau, Metabase, Looker). Strong analytical and problem-solving skills with the ability to interpret complex datasets. Strong project management skills: highly organized, self-driven, and experienced in owning large-scale analytical projects. Excellent communication and presentation skills. About Blacklane Our mission is simple but powerful: to become the world’s leading premium, global chauffeur service. Operating in 50+ countries, we reimagine chauffeur-driven rides by prioritizing reliability, innovation, and first-class service at every step. Blacklane is also at the forefront of sustainable mobility efforts, continuously working to reduce our operational impact on the planet. Our Company Culture & Values Blacklane has grown from a two-person startup in Berlin to a global team of over 300 people representing 54+ nationalities. Our culture is powered by our commitment to three core values: Care, Drive and Excellence. Care - We are invested in each other's well-being and professional growth. Drive - We act with pace and determination. We are ambitious, committed to a growth mindset, and champion ownership and delivery. Excellence - We understand our customers so we can exceed expectations. We support our people through initiatives like Employee Resource Groups (ERGs), mentorship programs that bring our values to life. ✨ Why join Blacklane? At Blacklane, our Compensation and Benefits strategies are designed to be fair and market-aligned. We combine base salary with variable elements and long-term incentives as part of our overall rewards framework. All employees participate in our company-wide Virtual Stock Option Plan (VSOP), sharing in Blacklane’s long-term success. In addition, we offer a benefits package tailored to each location, supporting health, wellbeing, time off, learning, and local needs. Some of the benefits for this role and country include: Local perks – Spain (Barcelona) 100% employer-paid health insurance for you and your dependents 28 vacation days per year, increasing with tenure ️ 60€ / month Glovo budget for meals Your Mental and Physical Health → No compromise with Nilo and Wellhub Monthly home office allowance to support remote work setup Continuous learning through LinkedIn learning and L&D budget Weekly co‑working space access in Barcelona Fair pay and shared success through our VSOP program Mystery Rides: Quarterly Voucher to enjoy personal trips around the world with Blacklane and experience our service from a guest’s perspective. Do you have any questions or want to know more about our way of working? Feel free to contact us. We’re happy to connect! We place great value on equal opportunities. Therefore, we welcome everyone to apply!",False
